event_id,unit_id,event_type,event_time,from_branch_id,to_branch_id,request_id
E0000291,U0000444,ISSUED,2026-03-27T11:22:30.470915+05:30,BR01,BR01,R000208
E0000292,U0000456,ISSUED,2026-03-27T11:22:30.470915+05:30,BR01,BR01,R000208
E0000293,U0000348,ISSUED,2026-03-27T12:57:31.670947+05:30,BR06,BR03,R000209
E0000294,U0000394,ISSUED,2026-03-27T14:08:29.991346+05:30,BR05,BR04,R000210
E0000295,U0000275,ISSUED,2026-03-27T14:08:29.991346+05:30,BR01,BR04,R000210
E0000296,U0000419,ISSUED,2026-03-27T13:09:50.345123+05:30,BR05,BR05,R000211
E0000297,U0000460,ISSUED,2026-03-27T13:36:49.390013+05:30,BR03,BR03,R000212
E0000298,U0000447,ISSUED,2026-03-27T13:36:49.390013+05:30,BR02,BR03,R000212
E0000299,U0000172,ISSUED,2026-03-27T13:49:20.521962+05:30,BR05,BR05,R000213
E0000300,U0000178,ISSUED,2026-03-27T13:49:20.521962+05:30,BR05,BR05,R000213
E0000301,U0000256,ISSUED,2026-03-27T14:34:41.621436+05:30,BR05,BR05,R000214
E0000302,U0000271,ISSUED,2026-03-27T14:34:41.621436+05:30,BR05,BR05,R000214
E0000303,U0000494,ISSUED,2026-03-27T15:16:16.372028+05:30,BR04,BR06,R000215
E0000304,U0000502,DISCARDED_TTI,2026-03-28T11:57:22.037228+05:30,BR05,,
E0000305,U0000503,DISCARDED_TTI,2026-03-28T11:57:22.037228+05:30,BR05,,
E0000306,U0000416,ISSUED,2026-03-27T16:00:42.898144+05:30,BR06,BR06,R000216
E0000307,U0000334,ISSUED,2026-03-27T12:49:12.624080+05:30,BR01,BR01,R000217
E0000308,U0000216,ISSUED,2026-03-27T13:36:17.964985+05:30,BR02,BR02,R000218
E0000309,U0000517,ISSUED,2026-03-27T13:36:17.964985+05:30,BR02,BR02,R000218
E0000310,U0000519,ISSUED,2026-03-27T13:36:17.964985+05:30,BR02,BR02,R000218
E0000311,U0000097,ISSUED,2026-03-27T13:12:39.760347+05:30,BR03,BR03,R000219
E0000312,U0000171,ISSUED,2026-03-27T13:12:39.760347+05:30,BR03,BR03,R000219
E0000313,U0000022,ISSUED,2026-03-27T15:11:55.784221+05:30,BR04,BR04,R000220
E0000314,U0000439,ISSUED,2026-03-27T16:10:01.638483+05:30,BR01,BR01,R000221
E0000315,U0000487,ISSUED,2026-03-27T16:10:01.638483+05:30,BR01,BR01,R000221
E0000316,U0000388,ISSUED,2026-03-27T15:32:33.627791+05:30,BR01,BR01,R000222
E0000317,U0000476,ISSUED,2026-03-27T14:36:12.012029+05:30,BR01,BR01,R000223
E0000318,U0000424,ISSUED,2026-03-27T17:14:58.726593+05:30,BR03,BR03,R000224
E0000319,U0000425,ISSUED,2026-03-27T14:45:31.252499+05:30,BR02,BR02,R000225
E0000320,U0000108,ISSUED,2026-03-27T14:45:31.252499+05:30,BR02,BR02,R000225
E0000321,U0000451,ISSUED,2026-03-27T14:41:52.867609+05:30,BR06,BR06,R000226
E0000322,U0000429,ISSUED,2026-03-27T16:41:21.889907+05:30,BR05,BR05,R000227
E0000323,U0000529,ISSUED,2026-03-27T16:41:21.889907+05:30,BR05,BR05,R000227
E0000324,U0000497,ISSUED,2026-03-27T19:39:07.429987+05:30,BR03,BR06,R000228
E0000325,U0000562,ISSUED,2026-03-27T19:39:07.429987+05:30,BR02,BR06,R000228
E0000326,U0000459,ISSUED,2026-03-27T16:26:32.991294+05:30,BR03,BR03,R000229
E0000327,U0000496,ISSUED,2026-03-27T16:26:32.991294+05:30,BR03,BR03,R000229
E0000328,U0000453,ISSUED,2026-03-27T15:20:04.381707+05:30,BR04,BR04,R000230
E0000329,U0000548,ISSUED,2026-03-27T16:58:14.952170+05:30,BR01,BR01,R000231
E0000330,U0000316,ISSUED,2026-03-27T16:21:01.058976+05:30,BR06,BR06,R000232
E0000331,U0000354,ISSUED,2026-03-27T18:23:16.732928+05:30,BR02,BR02,R000233
E0000332,U0000379,ISSUED,2026-03-27T18:23:16.732928+05:30,BR02,BR02,R000233
E0000333,U0000575,DISCARDED_TTI,2026-03-28T15:04:40.476956+05:30,BR02,,
E0000334,U0000420,ISSUED,2026-03-27T18:19:18.495993+05:30,BR01,BR01,R000234
E0000335,U0000560,ISSUED,2026-03-27T18:59:23.315551+05:30,BR06,BR06,R000235
E0000336,U0000411,ISSUED,2026-03-27T17:45:05.824538+05:30,BR03,BR03,R000236
E0000337,U0000320,ISSUED,2026-03-27T16:21:56.149165+05:30,BR02,BR02,R000237
E0000338,U0000331,ISSUED,2026-03-27T16:21:56.149165+05:30,BR02,BR02,R000237
E0000339,U0000486,ISSUED,2026-03-27T18:17:44.670895+05:30,BR01,BR01,R000238
E0000340,U0000246,ISSUED,2026-03-27T18:17:44.670895+05:30,BR01,BR01,R000238
E0000341,U0000276,ISSUED,2026-03-27T18:17:44.670895+05:30,BR01,BR01,R000238
E0000342,U0000373,ISSUED,2026-03-27T19:16:33.791121+05:30,BR03,BR03,R000239
E0000343,U0000471,ISSUED,2026-03-27T16:52:47.570870+05:30,BR03,BR03,R000240
E0000344,U0000475,ISSUED,2026-03-27T17:17:54.630570+05:30,BR06,BR06,R000241
E0000345,U0000286,ISSUED,2026-03-27T17:17:54.630570+05:30,BR05,BR06,R000241
E0000346,U0000514,ISSUED,2026-03-27T19:41:19.306857+05:30,BR05,BR05,R000242
E0000347,U0000556,ISSUED,2026-03-27T19:41:19.306857+05:30,BR05,BR05,R000242
E0000348,U0000287,ISSUED,2026-03-27T19:52:00.404216+05:30,BR05,BR05,R000243
E0000349,U0000197,ISSUED,2026-03-27T16:41:14.892557+05:30,BR03,BR03,R000244
E0000350,U0000576,ISSUED,2026-03-27T17:46:18.149255+05:30,BR04,BR04,R000245
E0000351,U0000587,ISSUED,2026-03-27T17:46:18.149255+05:30,BR04,BR04,R000245
E0000352,U0000603,ISSUED,2026-03-27T17:46:18.149255+05:30,BR04,BR04,R000245
E0000353,U0000449,ISSUED,2026-03-27T18:59:59.000757+05:30,BR03,BR03,R000246
E0000354,U0000435,ISSUED,2026-03-27T17:05:15.938506+05:30,BR04,BR04,R000247
E0000355,U0000493,ISSUED,2026-03-27T17:18:08.855697+05:30,BR04,BR04,R000248
E0000356,U0000434,ISSUED,2026-03-27T17:18:08.855697+05:30,BR04,BR04,R000248
E0000357,U0000346,ISSUED,2026-03-27T20:12:22.709536+05:30,BR03,BR03,R000249
E0000358,U0000357,ISSUED,2026-03-27T20:12:22.709536+05:30,BR05,BR03,R000249
E0000359,U0000412,ISSUED,2026-03-27T19:35:50.387420+05:30,BR06,BR06,R000250
E0000360,U0000463,ISSUED,2026-03-27T19:35:50.387420+05:30,BR06,BR06,R000250
E0000361,U0000383,ISSUED,2026-03-27T19:35:50.387420+05:30,BR05,BR06,R000250
E0000362,U0000545,ISSUED,2026-03-27T19:45:41.639203+05:30,BR01,BR05,R000252
E0000363,U0000505,ISSUED,2026-03-27T19:20:12.359168+05:30,BR06,BR06,R000253
E0000364,U0000413,ISSUED,2026-03-27T19:20:12.359168+05:30,BR06,BR06,R000253
E0000365,U0000474,ISSUED,2026-03-27T21:13:46.486507+05:30,BR06,BR06,R000254
E0000366,U0000619,ISSUED,2026-03-27T21:13:46.486507+05:30,BR06,BR06,R000254
E0000367,U0000438,ISSUED,2026-03-27T18:15:18.505387+05:30,BR04,BR04,R000255
E0000368,U0000283,ISSUED,2026-03-27T21:34:16.466590+05:30,BR05,BR05,R000256
E0000369,U0000565,ISSUED,2026-03-27T19:36:20.073561+05:30,BR02,BR02,R000257
E0000370,U0000492,ISSUED,2026-03-27T19:12:50.962521+05:30,BR05,BR05,R000258
E0000371,U0000567,ISSUED,2026-03-27T21:00:42.705086+05:30,BR01,BR01,R000259
E0000372,U0000591,ISSUED,2026-03-27T21:00:42.705086+05:30,BR01,BR01,R000259
E0000373,U0000553,ISSUED,2026-03-27T23:06:02.648009+05:30,BR03,BR01,R000260
E0000374,U0000410,ISSUED,2026-03-27T20:39:17.982456+05:30,BR01,BR01,R000261
E0000375,U0000454,ISSUED,2026-03-27T21:40:43.862573+05:30,BR04,BR04,R000262
E0000376,U0000441,ISSUED,2026-03-27T21:47:02.548027+05:30,BR03,BR03,R000263
E0000377,U0000499,ISSUED,2026-03-27T23:38:51.689322+05:30,BR05,BR05,R000264
E0000378,U0000589,ISSUED,2026-03-27T22:25:23.357832+05:30,BR04,BR05,R000265
E0000379,U0000436,ISSUED,2026-03-27T22:25:21.864948+05:30,BR01,BR01,R000266
E0000380,U0000501,ISSUED,2026-03-27T23:45:25.244931+05:30,BR03,BR03,R000267
E0000381,U0000573,ISSUED,2026-03-27T23:45:25.244931+05:30,BR03,BR03,R000267
E0000382,U0000201,ISSUED,2026-03-27T23:45:25.244931+05:30,BR03,BR03,R000267
E0000383,U0000610,ISSUED,2026-03-27T22:48:34.834294+05:30,BR01,BR01,R000268
E0000384,U0000521,ISSUED,2026-03-27T22:48:34.834294+05:30,BR01,BR01,R000268
E0000385,U0000534,ISSUED,2026-03-27T22:48:34.834294+05:30,BR01,BR01,R000268
E0000386,U0000165,ISSUED,2026-03-27T21:02:49.050419+05:30,BR02,BR02,R000269
E0000387,U0000557,ISSUED,2026-03-27T23:40:04.948344+05:30,BR01,BR01,R000270
E0000388,U0000606,ISSUED,2026-03-27T23:40:04.948344+05:30,BR01,BR01,R000270
E0000389,U0000455,ISSUED,2026-03-27T22:55:13.730906+05:30,BR03,BR03,R000271
E0000390,U0000485,ISSUED,2026-03-27T22:55:13.730906+05:30,BR03,BR03,R000271
E0000391,U0000608,ISSUED,2026-03-27T22:55:13.730906+05:30,BR03,BR03,R000271
E0000392,U0000598,ISSUED,2026-03-27T23:51:02.800017+05:30,BR01,BR01,R000272
E0000393,U0000569,ISSUED,2026-03-27T22:41:11.112059+05:30,BR03,BR03,R000273
E0000394,U0000572,ISSUED,2026-03-28T00:31:45.898410+05:30,BR05,BR05,R000274
E0000395,U0000513,ISSUED,2026-03-28T00:31:45.898410+05:30,BR06,BR05,R000274
E0000396,U0000332,ISSUED,2026-03-28T00:44:55.569554+05:30,BR02,BR02,R000275
E0000397,U0000122,ISSUED,2026-03-27T22:42:26.988210+05:30,BR06,BR06,R000276
E0000398,U0000149,ISSUED,2026-03-27T22:42:26.988210+05:30,BR06,BR06,R000276
E0000399,U0000212,ISSUED,2026-03-27T23:03:47.757036+05:30,BR02,BR02,R000277
E0000400,U0000405,ISSUED,2026-03-27T23:03:47.757036+05:30,BR02,BR02,R000277
E0000401,U0000592,ISSUED,2026-03-28T00:09:26.598486+05:30,BR05,BR05,R000278
E0000402,U0000380,ISSUED,2026-03-28T00:15:41.116619+05:30,BR02,BR04,R000280
E0000403,U0000579,ISSUED,2026-03-28T02:55:43.676567+05:30,BR02,BR01,R000281
E0000404,U0000542,ISSUED,2026-03-28T09:27:07.191652+05:30,BR04,BR04,R000282
E0000405,U0000577,ISSUED,2026-03-28T09:27:07.191652+05:30,BR04,BR04,R000282
E0000406,U0000349,ISSUED,2026-03-28T07:36:14.638352+05:30,BR06,BR06,R000283
E0000407,U0000523,ISSUED,2026-03-28T09:20:59.249746+05:30,BR06,BR06,R000284
E0000408,U0000470,ISSUED,2026-03-28T09:20:59.249746+05:30,BR03,BR06,R000284
E0000409,U0000504,ISSUED,2026-03-28T09:20:59.249746+05:30,BR03,BR06,R000284
E0000410,U0000588,ISSUED,2026-03-28T10:21:49.246000+05:30,BR04,BR04,R000285
E0000411,U0000181,ISSUED,2026-03-28T12:36:11.172197+05:30,BR02,BR01,R000286
E0000412,U0000488,ISSUED,2026-03-28T08:37:02.861801+05:30,BR05,BR05,R000287
E0000413,U0000352,ISSUED,2026-03-28T08:37:02.861801+05:30,BR05,BR05,R000287
E0000414,U0000188,ISSUED,2026-03-28T11:16:40.537493+05:30,BR02,BR06,R000288
E0000415,U0000404,ISSUED,2026-03-28T08:34:42.679492+05:30,BR02,BR02,R000289
E0000416,U0000446,ISSUED,2026-03-28T13:01:13.960297+05:30,BR02,BR05,R000290
E0000417,U0000595,ISSUED,2026-03-28T10:03:29.442126+05:30,BR04,BR04,R000291
E0000418,U0000544,ISSUED,2026-03-28T09:30:04.124403+05:30,BR01,BR01,R000292
E0000419,U0000547,ISSUED,2026-03-28T09:30:04.124403+05:30,BR01,BR01,R000292
E0000420,U0000528,ISSUED,2026-03-28T09:41:21.471068+05:30,BR02,BR02,R000293
E0000421,U0000561,ISSUED,2026-03-28T09:41:21.471068+05:30,BR02,BR02,R000293
E0000422,U0000426,ISSUED,2026-03-28T13:24:36.886187+05:30,BR02,BR06,R000294
E0000423,U0000522,ISSUED,2026-03-28T09:49:18.183263+05:30,BR01,BR01,R000295
E0000424,U0000515,ISSUED,2026-03-28T09:49:18.183263+05:30,BR05,BR01,R000295
E0000425,U0000637,ISSUED,2026-03-28T13:37:59.149018+05:30,BR02,BR06,R000296
E0000426,U0000639,ISSUED,2026-03-28T13:37:59.149018+05:30,BR02,BR06,R000296
E0000427,U0000574,ISSUED,2026-03-28T13:36:50.294772+05:30,BR03,BR04,R000297
E0000428,U0000387,ISSUED,2026-03-28T11:19:25.588670+05:30,BR03,BR03,R000298
E0000429,U0000482,ISSUED,2026-03-28T11:19:25.588670+05:30,BR03,BR03,R000298
E0000430,U0000530,ISSUED,2026-03-28T11:04:48.850377+05:30,BR04,BR04,R000299
E0000431,U0000539,ISSUED,2026-03-28T11:04:48.850377+05:30,BR04,BR04,R000299
E0000432,U0000638,ISSUED,2026-03-28T09:42:48.273600+05:30,BR01,BR01,R000300
E0000433,U0000510,ISSUED,2026-03-28T11:27:53.434008+05:30,BR03,BR03,R000302
E0000434,U0000525,ISSUED,2026-03-28T11:27:53.434008+05:30,BR03,BR03,R000302
E0000435,U0000356,ISSUED,2026-03-28T10:26:01.308216+05:30,BR05,BR05,R000303
E0000436,U0000450,ISSUED,2026-03-28T10:26:01.308216+05:30,BR05,BR05,R000303
E0000437,U0000218,ISSUED,2026-03-28T10:28:14.444433+05:30,BR01,BR01,R000304
E0000438,U0000279,ISSUED,2026-03-28T11:07:05.532218+05:30,BR05,BR05,R000305
E0000439,U0000431,ISSUED,2026-03-28T15:40:11.122113+05:30,BR01,BR03,R000306
E0000440,U0000631,ISSUED,2026-03-28T10:35:28.786033+05:30,BR01,BR01,R000307
E0000441,U0000207,ISSUED,2026-03-28T11:30:25.212637+05:30,BR06,BR06,R000308
E0000442,U0000365,ISSUED,2026-03-28T14:28:55.037226+05:30,BR01,BR01,R000309
E0000443,U0000478,ISSUED,2026-03-28T12:05:57.793252+05:30,BR02,BR02,R000310
E0000444,U0000284,ISSUED,2026-03-28T13:03:07.052453+05:30,BR06,BR06,R000311
E0000445,U0000319,ISSUED,2026-03-28T13:03:07.052453+05:30,BR06,BR06,R000311
E0000446,U0000393,ISSUED,2026-03-28T13:29:35.200795+05:30,BR05,BR01,R000312
E0000447,U0000464,ISSUED,2026-03-28T13:29:35.200795+05:30,BR05,BR01,R000312
E0000448,U0000646,ISSUED,2026-03-28T12:01:13.361370+05:30,BR05,BR05,R000313
E0000449,U0000615,ISSUED,2026-03-28T12:09:11.418298+05:30,BR03,BR03,R000314
E0000450,U0000583,ISSUED,2026-03-28T11:53:27.724877+05:30,BR01,BR01,R000315
E0000451,U0000611,ISSUED,2026-03-28T11:53:27.724877+05:30,BR01,BR01,R000315
E0000452,U0000617,ISSUED,2026-03-28T11:53:27.724877+05:30,BR01,BR01,R000315
E0000453,U0000370,ISSUED,2026-03-28T14:16:39.240736+05:30,BR06,BR06,R000316
E0000454,U0000461,ISSUED,2026-03-28T14:16:39.240736+05:30,BR06,BR06,R000316
E0000455,U0000655,ISSUED,2026-03-28T14:22:53.100238+05:30,BR05,BR06,R000317
E0000456,U0000483,ISSUED,2026-03-28T12:26:15.531436+05:30,BR06,BR06,R000318
E0000457,U0000259,ISSUED,2026-03-28T12:11:43.454090+05:30,BR01,BR01,R000319
E0000458,U0000264,ISSUED,2026-03-28T15:47:29.215515+05:30,BR05,BR06,R000320
E0000459,U0000291,ISSUED,2026-03-28T15:47:29.215515+05:30,BR03,BR06,R000320
E0000460,U0000671,ISSUED,2026-03-28T13:10:05.444390+05:30,BR05,BR05,R000321
E0000461,U0000414,ISSUED,2026-03-28T14:49:53.695772+05:30,BR04,BR04,R000322
E0000462,U0000677,ISSUED,2026-03-28T14:49:53.695772+05:30,BR04,BR04,R000322
E0000463,U0000507,ISSUED,2026-03-28T16:27:50.078412+05:30,BR02,BR04,R000323
E0000464,U0000714,ISSUED,2026-03-28T14:16:32.228049+05:30,BR05,BR05,R000324
E0000465,U0000648,ISSUED,2026-03-28T15:08:14.046082+05:30,BR06,BR06,R000325
E0000466,U0000654,ISSUED,2026-03-28T15:22:36.361337+05:30,BR05,BR05,R000326
E0000467,U0000385,ISSUED,2026-03-28T13:26:15.998460+05:30,BR02,BR02,R000327
E0000468,U0000538,ISSUED,2026-03-28T13:26:15.998460+05:30,BR02,BR02,R000327
E0000469,U0000452,ISSUED,2026-03-28T14:12:23.580932+05:30,BR05,BR05,R000328
E0000470,U0000467,ISSUED,2026-03-28T14:12:23.580932+05:30,BR05,BR05,R000328
E0000471,U0000679,ISSUED,2026-03-28T15:11:27.291652+05:30,BR05,BR05,R000329
E0000472,U0000541,ISSUED,2026-03-28T16:56:36.688265+05:30,BR04,BR04,R000330
E0000473,U0000703,ISSUED,2026-03-28T16:56:36.688265+05:30,BR04,BR04,R000330
E0000474,U0000699,ISSUED,2026-03-28T14:57:13.080882+05:30,BR03,BR03,R000331
E0000475,U0000613,ISSUED,2026-03-28T14:57:13.080882+05:30,BR03,BR03,R000331
E0000476,U0000627,ISSUED,2026-03-28T14:57:13.080882+05:30,BR03,BR03,R000331
E0000477,U0000667,ISSUED,2026-03-28T14:47:21.067752+05:30,BR03,BR03,R000332
E0000478,U0000676,ISSUED,2026-03-28T15:14:25.352551+05:30,BR03,BR03,R000333
E0000479,U0000205,ISSUED,2026-03-28T15:14:25.352551+05:30,BR03,BR03,R000333
E0000480,U0000390,ISSUED,2026-03-28T17:30:29.009083+05:30,BR03,BR03,R000334
E0000481,U0000666,ISSUED,2026-03-28T16:43:49.913500+05:30,BR01,BR01,R000335
E0000482,U0000382,ISSUED,2026-03-28T17:04:03.313567+05:30,BR04,BR04,R000336
E0000483,U0000448,ISSUED,2026-03-28T17:04:03.313567+05:30,BR04,BR04,R000336
E0000484,U0000665,ISSUED,2026-03-28T15:51:39.999075+05:30,BR05,BR05,R000337
E0000485,U0000776,ISSUED,2026-03-28T15:53:03.481761+05:30,BR01,BR01,R000338
E0000486,U0000377,ISSUED,2026-03-28T15:53:03.481761+05:30,BR01,BR01,R000338
E0000487,U0000716,ISSUED,2026-03-28T15:47:38.530860+05:30,BR06,BR06,R000339
E0000488,U0000719,ISSUED,2026-03-28T19:10:17.835728+05:30,BR01,BR01,R000340
E0000489,U0000804,ISSUED,2026-03-28T19:10:17.835728+05:30,BR01,BR01,R000340
E0000490,U0000814,DISCARDED_TTI,2026-03-29T15:54:28.159396+05:30,BR06,,
E0000491,U0000815,DISCARDED_TTI,2026-03-29T15:54:28.159396+05:30,BR06,,
E0000492,U0000816,DISCARDED_TTI,2026-03-29T15:54:28.159396+05:30,BR06,,
E0000493,U0000774,ISSUED,2026-03-28T18:59:55.575175+05:30,BR04,BR04,R000341
E0000494,U0000751,ISSUED,2026-03-28T19:37:31.307588+05:30,BR04,BR04,R000342
E0000495,U0000766,ISSUED,2026-03-28T19:37:31.307588+05:30,BR04,BR04,R000342
E0000496,U0000780,ISSUED,2026-03-28T19:37:31.307588+05:30,BR04,BR04,R000342
E0000497,U0000672,ISSUED,2026-03-28T17:53:03.303048+05:30,BR01,BR01,R000343
E0000498,U0000803,ISSUED,2026-03-28T17:53:03.303048+05:30,BR01,BR01,R000343
E0000499,U0000682,ISSUED,2026-03-28T19:52:28.837856+05:30,BR02,BR02,R000344
E0000500,U0000683,ISSUED,2026-03-28T19:52:28.837856+05:30,BR02,BR02,R000344
E0000501,U0000809,ISSUED,2026-03-28T20:46:07.517887+05:30,BR03,BR03,R000345
E0000502,U0000605,ISSUED,2026-03-28T20:28:36.552548+05:30,BR05,BR05,R000346
E0000503,U0000612,ISSUED,2026-03-28T21:02:12.928543+05:30,BR01,BR01,R000347
E0000504,U0000524,ISSUED,2026-03-28T21:02:12.928543+05:30,BR06,BR01,R000347
E0000505,U0000622,ISSUED,2026-03-28T17:41:28.897594+05:30,BR01,BR01,R000348
E0000506,U0000213,ISSUED,2026-03-28T20:09:31.678400+05:30,BR02,BR04,R000349
E0000507,U0000229,ISSUED,2026-03-28T20:09:31.678400+05:30,BR01,BR04,R000349
E0000508,U0000824,ISSUED,2026-03-28T19:02:35.397877+05:30,BR01,BR01,R000350
E0000509,U0000427,ISSUED,2026-03-28T19:02:35.397877+05:30,BR01,BR01,R000350
E0000510,U0000741,ISSUED,2026-03-28T19:14:20.888698+05:30,BR05,BR05,R000351
E0000511,U0000839,ISSUED,2026-03-28T18:22:22.995290+05:30,BR04,BR04,R000352
E0000512,U0000512,ISSUED,2026-03-28T20:57:05.280262+05:30,BR06,BR06,R000353
E0000513,U0000422,ISSUED,2026-03-28T20:57:05.280262+05:30,BR06,BR06,R000353
E0000514,U0000718,ISSUED,2026-03-28T21:06:54.904303+05:30,BR01,BR01,R000354
E0000515,U0000564,ISSUED,2026-03-28T19:13:57.869558+05:30,BR02,BR02,R000355
E0000516,U0000811,ISSUED,2026-03-28T19:10:56.807682+05:30,BR04,BR04,R000356
E0000517,U0000688,ISSUED,2026-03-28T19:15:31.038599+05:30,BR05,BR05,R000357
E0000518,U0000713,ISSUED,2026-03-28T19:32:06.051371+05:30,BR05,BR05,R000358
E0000519,U0000736,ISSUED,2026-03-28T19:32:06.051371+05:30,BR05,BR05,R000358
E0000520,U0000709,ISSUED,2026-03-28T22:32:26.598999+05:30,BR04,BR04,R000359
E0000521,U0000457,ISSUED,2026-03-28T22:32:26.598999+05:30,BR04,BR04,R000359
E0000522,U0000832,ISSUED,2026-03-28T19:45:48.930980+05:30,BR03,BR03,R000360
E0000523,U0000720,ISSUED,2026-03-28T19:27:56.440918+05:30,BR06,BR06,R000361
E0000524,U0000742,ISSUED,2026-03-28T19:27:56.440918+05:30,BR06,BR06,R000361
E0000525,U0000153,ISSUED,2026-03-28T19:23:46.577899+05:30,BR01,BR01,R000363
E0000526,U0000169,ISSUED,2026-03-28T19:23:46.577899+05:30,BR01,BR01,R000363
E0000527,U0000559,ISSUED,2026-03-28T20:18:22.028052+05:30,BR06,BR06,R000364
E0000528,U0000738,ISSUED,2026-03-28T21:35:42.528056+05:30,BR04,BR04,R000365
E0000529,U0000778,ISSUED,2026-03-28T21:35:42.528056+05:30,BR04,BR04,R000365
E0000530,U0000549,ISSUED,2026-03-28T22:21:55.295078+05:30,BR03,BR03,R000366
E0000531,U0000653,ISSUED,2026-03-28T22:57:06.170694+05:30,BR05,BR05,R000367
E0000532,U0000756,ISSUED,2026-03-28T21:21:59.483582+05:30,BR06,BR06,R000368
E0000533,U0000726,ISSUED,2026-03-28T22:16:12.030058+05:30,BR02,BR02,R000369
E0000534,U0000701,ISSUED,2026-03-28T20:38:33.665748+05:30,BR02,BR02,R000370
E0000535,U0000660,ISSUED,2026-03-28T22:22:39.970844+05:30,BR06,BR01,R000371
E0000536,U0000838,ISSUED,2026-03-28T23:45:07.049851+05:30,BR04,BR04,R000372
E0000537,U0000657,ISSUED,2026-03-28T23:45:07.049851+05:30,BR02,BR04,R000372
E0000538,U0000650,ISSUED,2026-03-28T23:51:19.190803+05:30,BR03,BR03,R000373
E0000539,U0000581,ISSUED,2026-03-28T20:46:30.331722+05:30,BR03,BR03,R000374
E0000540,U0000443,ISSUED,2026-03-28T21:54:04.408799+05:30,BR01,BR01,R000375
E0000541,U0000760,ISSUED,2026-03-28T23:10:56.995007+05:30,BR06,BR06,R000376
E0000542,U0000570,ISSUED,2026-03-29T02:13:50.654274+05:30,BR02,BR03,R000377
E0000543,U0000813,ISSUED,2026-03-28T22:35:47.744617+05:30,BR06,BR06,R000378
E0000544,U0000659,ISSUED,2026-03-28T22:35:47.744617+05:30,BR06,BR06,R000378
E0000545,U0000826,ISSUED,2026-03-28T21:34:55.500299+05:30,BR04,BR04,R000379
E0000546,U0000830,ISSUED,2026-03-28T21:34:55.500299+05:30,BR04,BR04,R000379
E0000547,U0000664,ISSUED,2026-03-29T00:20:24.400643+05:30,BR05,BR05,R000380
E0000548,U0000526,ISSUED,2026-03-29T00:46:55.451698+05:30,BR03,BR01,R000381
E0000549,U0000712,ISSUED,2026-03-29T02:35:37.583583+05:30,BR06,BR06,R000382
E0000550,U0000644,ISSUED,2026-03-28T23:49:15.264659+05:30,BR03,BR03,R000383
E0000551,U0000724,ISSUED,2026-03-28T23:32:50.948975+05:30,BR04,BR04,R000384
E0000552,U0000624,ISSUED,2026-03-29T08:41:53.894966+05:30,BR03,BR03,R000385
E0000553,U0000729,ISSUED,2026-03-29T08:41:53.894966+05:30,BR03,BR03,R000385
E0000554,U0000732,ISSUED,2026-03-29T11:37:16.610021+05:30,BR01,BR01,R000386
E0000555,U0000681,ISSUED,2026-03-29T09:36:22.181444+05:30,BR03,BR03,R000387
E0000556,U0000865,DISCARDED_TTI,2026-03-30T08:18:32.434228+05:30,BR02,,
E0000557,U0000866,DISCARDED_TTI,2026-03-30T08:18:32.434228+05:30,BR02,,
E0000558,U0000715,ISSUED,2026-03-29T11:32:49.164854+05:30,BR02,BR01,R000388
E0000559,U0000772,ISSUED,2026-03-29T11:32:49.164854+05:30,BR02,BR01,R000388
E0000560,U0000684,ISSUED,2026-03-29T09:10:08.637565+05:30,BR03,BR03,R000389
E0000561,U0000862,ISSUED,2026-03-29T11:26:22.793162+05:30,BR06,BR06,R000390
E0000562,U0000886,DISCARDED_TTI,2026-03-30T08:56:55.621027+05:30,BR05,,
E0000563,U0000690,ISSUED,2026-03-29T09:33:47.636930+05:30,BR06,BR06,R000391
E0000564,U0000797,ISSUED,2026-03-29T09:33:47.636930+05:30,BR06,BR06,R000391
E0000565,U0000479,ISSUED,2026-03-29T10:43:05.471660+05:30,BR04,BR04,R000392
E0000566,U0000843,ISSUED,2026-03-29T11:34:54.561495+05:30,BR06,BR06,R000393
E0000567,U0000897,DISCARDED_TTI,2026-03-30T09:23:07.972217+05:30,BR03,,
E0000568,U0000859,ISSUED,2026-03-29T10:52:20.052495+05:30,BR03,BR03,R000394
E0000569,U0000773,ISSUED,2026-03-29T11:59:05.400340+05:30,BR04,BR04,R000395
E0000570,U0000794,ISSUED,2026-03-29T11:59:05.400340+05:30,BR04,BR04,R000395
E0000571,U0000877,ISSUED,2026-03-29T10:41:15.142958+05:30,BR03,BR03,R000396
E0000572,U0000649,ISSUED,2026-03-29T10:41:15.142958+05:30,BR03,BR03,R000396
E0000573,U0000673,ISSUED,2026-03-29T10:41:15.142958+05:30,BR03,BR03,R000396
E0000574,U0000787,ISSUED,2026-03-29T10:50:28.416225+05:30,BR05,BR05,R000397
E0000575,U0000498,ISSUED,2026-03-29T10:50:28.416225+05:30,BR05,BR05,R000397
E0000576,U0000191,ISSUED,2026-03-29T11:41:02.080522+05:30,BR01,BR01,R000398
E0000577,U0000685,ISSUED,2026-03-29T11:19:52.767909+05:30,BR05,BR05,R000399
E0000578,U0000857,ISSUED,2026-03-29T14:25:29.685985+05:30,BR05,BR05,R000400
E0000579,U0000674,ISSUED,2026-03-29T14:25:29.685985+05:30,BR03,BR05,R000400
E0000580,U0000909,DISCARDED_TTI,2026-03-30T10:00:35.342192+05:30,BR04,,
E0000581,U0000910,DISCARDED_TTI,2026-03-30T10:00:35.342192+05:30,BR04,,
